City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
469,Soyo,-6.1349,12.3689,72.59,87,69,6.87,AO,2022-09-14 00:07:55
470,Oranjemund,-28.55,16.4333,70.57,17,1,13.04,NA,2022-09-14 00:07:55
471,Kota Kinabalu,5.9749,116.0724,80.58,83,20,2.3,MY,2022-09-14 00:07:56
472,Sachica,5.5845,-73.5418,58.21,93,82,3.27,CO,2022-09-14 00:07:56
473,Maridi,4.9158,29.4742,67.26,98,100,3.4,SS,2022-09-14 00:07:56
474,Songjianghe,42.1859,127.479,64.71,73,100,1.66,CN,2022-09-14 00:07:57
475,Panaba,21.2833,-88.2667,82.33,72,100,16.2,MX,2022-09-14 00:07:57
476,Dongtai,32.8523,120.3095,70.18,95,100,14.83,CN,2022-09-14 00:07:58
477,Kibala,9.1104,18.3463,70.81,97,100,1.43,TD,2022-09-14 00:07:58
478,Bira,49.0,132.4667,56.88,73,69,4.68,RU,2022-09-14 00:07:58
479,Tomatlan,19.9333,-105.25,80.94,80,81,2.84,MX,2022-09-14 00:07:59
480,Mahon,39.8885,4.2658,81.16,89,0,11.5,ES,2022-09-14 00:05:33
481,Silver City,32.7701,-108.2803,69.76,53,75,9.22,US,2022-09-14 00:07:59
482,Antofagasta,-23.65,-70.4,56.48,70,3,7.58,CL,2022-09-14 00:05:09
483,Ust-Maya,60.4167,134.5333,48.02,90,99,11.54,RU,2022-09-14 00:08:00
484,Tuatapere,-46.1333,167.6833,48.11,69,82,3.4,NZ,2022-09-14 00:08:00
485,Buraydah,26.326,43.975,86.9,13,2,7.47,SA,2022-09-14 00:08:00
486,Mizan Teferi,6.9833,35.5833,59.22,98,100,3.13,ET,2022-09-14 00:08:01
487,Mapastepec,15.4333,-92.9,78.94,89,45,3.11,MX,2022-09-14 00:08:01
488,Shaunavon,49.6501,-108.4181,71.49,26,93,16.33,CA,2022-09-14 00:06:26
489,Bharatpur,27.2167,77.4833,78.66,83,45,10.76,IN,2022-09-14 00:08:02
490,Peniche,39.3558,-9.3811,68.56,95,96,18.66,PT,2022-09-14 00:08:02
491,Bubaque,11.2833,-15.8333,80.55,81,100,8.59,GW,2022-09-14 00:08:02
492,Safonovo,55.15,33.2167,45.77,97,100,6.8,RU,2022-09-14 00:08:03
493,Shimoda,34.6667,138.95,77.11,77,73,12.17,JP,2022-09-14 00:08:03
494,Sunrise Manor,36.2111,-115.0731,92.25,34,40,17.27,US,2022-09-14 00:07:04
495,Waipawa,-41.4122,175.5153,42.37,84,100,13.24,NZ,2022-09-14 00:08:04
496,Togur,58.3631,82.8265,38.59,77,100,4.45,RU,2022-09-14 00:08:04
497,Amahai,-3.3333,128.9167,80.82,80,90,2.35,ID,2022-09-14 00:08:04
498,Pochutla,15.7432,-96.4661,74.82,88,96,2.3,MX,2022-09-14 00:08:05
499,Seminole,28.7086,-81.2081,84.56,84,0,0.0,US,2022-09-14 00:08:05
500,Katastarion,37.8333,20.7667,66.09,59,0,3.89,GR,2022-09-14 00:08:06
501,Samarinda,-0.5,117.15,72.86,100,100,1.57,ID,2022-09-14 00:08:06
502,Jibuti,11.5,42.5,87.01,44,49,6.58,DJ,2022-09-14 00:08:06
503,Calvinia,-31.4707,19.776,55.18,34,0,7.9,ZA,2022-09-14 00:08:07
504,Tallahassee,30.4383,-84.2807,79.68,80,45,1.01,US,2022-09-14 00:04:23
505,Jalu,29.0331,21.5482,79.52,41,0,13.22,LY,2022-09-14 00:08:07
506,Palana,59.1167,159.9667,43.68,77,83,13.47,RU,2022-09-14 00:08:08
507,Necochea,-38.5473,-58.7368,46.2,91,16,7.27,AR,2022-09-14 00:08:08
508,Saint-Francois,46.4154,3.9054,64.67,94,0,2.3,FR,2022-09-14 00:08:09
509,Douentza,14.9951,-2.9517,85.71,55,13,7.4,ML,2022-09-14 00:08:09
510,Newport,51.5877,-2.9984,59.54,88,100,8.93,GB,2022-09-14 00:08:09
511,Provideniya,64.3833,-173.3,50.36,93,100,7.0,RU,2022-09-14 00:08:10
512,Katherine,-14.4667,132.2667,84.52,58,1,1.14,AU,2022-09-14 00:09:10
513,Perth,-31.9333,115.8333,60.1,77,75,12.66,AU,2022-09-14 00:04:26
514,Shitkino,56.3703,98.3543,35.38,84,6,2.93,RU,2022-09-14 00:09:11
515,Troitskoye,52.9821,84.6757,37.56,74,8,6.64,RU,2022-09-14 00:09:11
516,Kuytun,54.3419,101.5036,40.08,72,99,5.32,RU,2022-09-14 00:09:12
517,Thinadhoo,0.5333,72.9333,80.62,70,2,2.39,MV,2022-09-14 00:09:12
518,Razdolnoye,43.55,131.9167,59.41,74,99,7.11,RU,2022-09-14 00:09:12
519,Saravan,39.7196,45.6483,59.72,35,0,2.08,AM,2022-09-14 00:09:13
520,Namibe,-15.1961,12.1522,66.56,86,99,2.68,AO,2022-09-14 00:09:13
521,Lewiston,44.1003,-70.2148,69.03,95,100,4.61,US,2022-09-14 00:09:14
522,Popondetta,-8.7537,148.2534,88.12,50,64,4.21,PG,2022-09-14 00:09:14
523,Udachnyy,66.4167,112.4,36.57,69,22,11.45,RU,2022-09-14 00:09:14
524,Bonfim,3.0833,-59.95,80.26,74,57,1.88,BR,2022-09-14 00:09:15
525,Kampong Thum,12.7111,104.8887,77.81,90,92,1.63,KH,2022-09-14 00:09:15
526,Sai Buri,6.7013,101.6168,77.97,84,42,6.24,TH,2022-09-14 00:09:16
527,Yangjiang,21.85,111.9667,81.39,71,61,4.43,CN,2022-09-14 00:12:45
528,Ostersund,63.1792,14.6357,50.61,100,75,6.91,SE,2022-09-14 00:12:46
529,Hirara,24.8,125.2833,82.24,74,93,1.95,JP,2022-09-14 00:12:47
530,Gulu,2.7746,32.299,62.1,95,100,3.69,UG,2022-09-14 00:12:47
531,Pampa,35.5362,-100.9599,86.14,35,0,11.5,US,2022-09-14 00:12:47
532,Cape Canaveral,28.4058,-80.6048,82.2,84,0,9.22,US,2022-09-14 00:12:48
533,Mantua,45.1667,10.7833,70.84,85,86,1.99,IT,2022-09-14 00:12:48
534,Bulawayo,-20.15,28.5833,56.03,80,0,15.3,ZW,2022-09-14 00:12:48
535,Bonito,-21.1211,-56.4819,69.66,57,92,11.21,BR,2022-09-14 00:12:49
536,Olinda,-8.0089,-34.8553,76.73,78,20,9.22,BR,2022-09-14 00:12:49
537,Bridlington,54.0831,-0.1919,53.89,78,100,6.6,GB,2022-09-14 00:12:50
538,Ambilobe,-13.2,49.05,67.12,84,40,3.36,MG,2022-09-14 00:12:50
539,Caravelas,-17.7125,-39.2481,72.61,79,1,10.74,BR,2022-09-14 00:12:50
540,Pemangkat,1.1667,108.9667,75.56,88,99,11.59,ID,2022-09-14 00:12:51
541,Ilulissat,69.2167,-51.1,44.62,81,100,3.44,GL,2022-09-14 00:12:51
542,Tura,25.5198,90.2201,71.13,98,99,5.1,IN,2022-09-14 00:12:52
543,Paracuru,-3.41,-39.0306,79.11,86,28,14.41,BR,2022-09-14 00:12:52
544,Pachino,36.7186,15.0907,76.62,73,0,3.83,IT,2022-09-14 00:12:53
545,San Lorenzo,-25.3333,-57.5333,67.14,45,0,6.91,PY,2022-09-14 00:12:53
546,Parfino,57.9731,31.6481,52.36,67,100,4.45,RU,2022-09-14 00:12:54
547,Aitape,-3.1374,142.3475,85.01,65,88,5.5,PG,2022-09-14 00:12:54
548,Praxedis Guerrero,31.3667,-106.0167,87.26,29,91,2.95,MX,2022-09-14 00:12:54
549,Totma,59.9747,42.7642,41.0,90,34,4.97,RU,2022-09-14 00:12:55
550,Dzerzhinsk,56.2389,43.4631,51.62,81,75,6.71,RU,2022-09-14 00:12:55
551,La Asuncion,11.0333,-63.8628,80.17,84,19,12.93,VE,2022-09-14 00:12:56
552,Bassar,9.25,0.7833,70.52,97,14,1.7,TG,2022-09-14 00:12:56
553,Troitskiy,57.0603,63.7481,50.36,57,100,3.51,RU,2022-09-14 00:12:56
554,Capoterra,39.1763,8.9718,78.21,74,0,8.05,IT,2022-09-14 00:12:57
555,Bandarbeyla,9.4942,50.8122,77.72,79,97,27.69,SO,2022-09-14 00:12:57
556,Oussouye,12.485,-16.5469,78.87,85,98,5.19,SN,2022-09-14 00:12:58
557,Yulara,-25.2406,130.9889,77.79,24,47,14.83,AU,2022-09-14 00:12:58
558,Ruhengeri,-1.4998,29.635,59.27,91,96,0.49,RW,2022-09-14 00:13:58
559,Bongandanga,1.5,21.05,69.4,97,85,1.05,CD,2022-09-14 00:13:59
560,Mount Darwin,-16.7725,31.5838,59.43,63,7,7.05,ZW,2022-09-14 00:13:59
561,Hambantota,6.1241,81.1185,77.5,88,71,11.74,LK,2022-09-14 00:14:00
562,Saint-Augustin,51.226,-58.6502,58.26,79,75,4.07,CA,2022-09-14 00:14:00
563,Kargasok,59.0556,80.8572,36.88,93,71,6.13,RU,2022-09-14 00:14:01
564,Umm Kaddadah,13.6017,26.6876,84.31,52,99,12.48,SD,2022-09-14 00:14:01
565,Seddon,-37.8068,144.8916,60.3,52,20,27.63,AU,2022-09-14 00:14:01
566,Raga,8.4596,25.678,69.08,98,75,3.33,SS,2022-09-14 00:14:02
567,Bathsheba,13.2167,-59.5167,83.01,74,20,12.66,BB,2022-09-14 00:14:02
568,Lagunas,-5.2269,-75.6753,85.03,53,86,3.02,PE,2022-09-14 00:14:03
569,Okhotsk,59.3833,143.3,52.47,64,100,13.91,RU,2022-09-14 00:14:03
570,Wanaka,-44.7,169.15,45.1,46,5,5.01,NZ,2022-09-14 00:14:04
571,Grand-Lahou,5.1367,-5.0242,74.46,92,87,8.41,CI,2022-09-14 00:14:04
572,Ketchikan,55.3422,-131.6461,64.87,55,0,8.05,US,2022-09-14 00:14:05
573,Buala,-8.145,159.5921,84.76,68,95,8.28,SB,2022-09-14 00:14:05
574,Itaituba,-4.2761,-55.9836,79.07,68,70,0.94,BR,2022-09-14 00:14:05
575,Yumen,40.2833,97.2,64.11,27,96,6.35,CN,2022-09-14 00:14:06
576,Markdale,44.3168,-80.6497,60.3,81,55,6.11,CA,2022-09-14 00:13:04
577,Oum Hadjer,13.2954,19.6966,79.79,74,98,11.12,TD,2022-09-14 00:14:06
578,Namatanai,-3.6667,152.4333,84.94,64,43,10.07,PG,2022-09-14 00:14:07
579,Biskamzha,53.4497,89.5272,41.76,98,100,1.7,RU,2022-09-14 00:14:07
580,Tabou,4.423,-7.3528,75.56,86,94,8.59,CI,2022-09-14 00:14:08
581,Shahr-E Babak,30.1165,55.1186,70.63,30,22,6.24,IR,2022-09-14 00:14:08
582,Selcuk,37.9514,27.3685,74.01,53,0,5.55,TR,2022-09-14 00:14:09
583,Nizwa,22.9333,57.5333,82.62,55,21,1.03,OM,2022-09-14 00:14:09
584,Myitkyina,25.3833,97.4,73.51,100,70,0.89,MM,2022-09-14 00:14:09
585,Adrar,20.5022,-10.0711,99.28,18,63,5.26,MR,2022-09-14 00:14:10
586,Corrientes,-27.4806,-58.8341,63.01,57,0,8.05,AR,2022-09-14 00:14:10
