City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
420,Pamanukan,ID,-6.2842,107.8106,86.77,58,100,3.67,overcast clouds
421,Kiama,AU,-34.6833,150.8667,62.58,90,100,3.0,overcast clouds
422,Itaqui,BR,-29.1253,-56.5531,56.5,90,70,11.52,light rain
423,Henties Bay,NA,-22.116,14.2845,57.42,79,0,2.75,clear sky
424,Touho,NC,-20.7833,165.2333,75.22,69,9,9.86,clear sky
425,Jacareacanga,BR,-6.2222,-57.7528,77.07,54,57,0.45,moderate rain
426,Acapulco,MX,16.8634,-99.8901,77.63,87,92,3.6,overcast clouds
427,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,51.21,92,71,9.35,broken clouds
428,Hambantota,LK,6.1241,81.1185,89.94,58,20,18.41,few clouds
429,Jeremie,HT,18.65,-74.1167,79.25,82,61,4.81,broken clouds
430,Nome,US,64.5011,-165.4064,44.67,82,100,24.16,light rain
431,Balykshi,KZ,47.0667,51.8667,78.8,24,0,17.9,clear sky
432,Northam,GB,51.0333,-4.2167,52.61,95,100,8.79,overcast clouds
433,Dan Khun Thot,TH,15.2085,101.7714,91.33,64,85,6.17,overcast clouds
434,Luebo,CD,-5.35,21.4167,72.23,94,97,2.57,overcast clouds
435,Saint-Augustin,CA,51.226,-58.6502,53.83,87,100,9.08,overcast clouds
436,Tura,IN,25.5198,90.2201,85.75,65,49,5.44,scattered clouds
437,Kribi,CM,2.95,9.9167,74.71,92,100,4.23,light rain
438,Kintampo,GH,8.0563,-1.7306,68.79,98,89,0.43,light rain
439,Sao Jose Do Campestre,BR,-6.3156,-35.7139,70.05,95,28,4.21,scattered clouds
440,Wattegama,LK,6.7989,81.4808,95.61,35,61,3.56,broken clouds
441,Urucara,BR,-2.5364,-57.76,78.31,54,65,2.73,broken clouds
442,Tyup,KG,42.7276,78.3648,71.01,35,90,5.61,overcast clouds
443,La Palma,US,33.8464,-118.0467,71.91,75,0,12.66,clear sky
444,Dawlatabad,AF,36.4141,64.9053,88.23,13,0,2.15,clear sky
445,Lingao,CN,19.9103,109.6859,81.68,79,100,12.41,light rain
446,Korgen,NO,66.0771,13.8153,47.17,88,100,5.5,overcast clouds
447,Vila Velha,BR,-20.3297,-40.2925,75.15,78,0,11.01,clear sky
448,Teya,RU,60.3778,92.6267,50.94,91,93,8.81,overcast clouds
449,Te Anau,NZ,-45.4167,167.7167,52.79,73,17,1.12,few clouds
450,Solnechnyy,RU,50.7214,136.6319,62.6,61,95,7.11,overcast clouds
451,Kupang,ID,-10.1667,123.5833,93.78,49,20,20.71,few clouds
452,Lavrentiya,RU,65.5833,-171.0,41.41,99,100,8.79,moderate rain
453,Vila,PT,42.0304,-8.1588,50.88,59,34,2.35,scattered clouds
454,Soyo,AO,-6.1349,12.3689,73.56,85,100,5.73,overcast clouds
455,Zhongshu,CN,24.5167,103.7667,71.85,70,100,3.0,overcast clouds
456,Bandarbeyla,SO,9.4942,50.8122,85.3,60,52,22.53,broken clouds
457,Tabas,IR,33.5959,56.9244,89.11,10,0,3.44,clear sky
458,Ninove,BE,50.8284,4.0047,44.53,79,4,4.61,clear sky
459,Eyrarbakki,IS,63.863,-21.1481,48.25,85,99,9.91,overcast clouds
460,Shubarshi,KZ,48.5872,57.1869,77.68,9,0,9.84,clear sky
461,Batagay,RU,67.6333,134.6333,34.79,86,100,5.5,light snow
462,San Jeronimo,PE,-11.9472,-75.2829,51.03,78,100,0.72,overcast clouds
463,Manakara,MG,-22.1333,48.0167,67.71,89,80,4.92,light rain
464,Auki,SB,-8.7676,160.7034,79.05,84,59,2.53,broken clouds
465,Nampula,MZ,-15.1165,39.2666,69.75,78,40,8.05,scattered clouds
466,Oga,IT,46.4631,10.347,43.81,77,32,2.06,scattered clouds
467,Ovalle,CL,-30.5983,-71.2003,52.75,47,0,2.89,clear sky
468,Broome,US,42.2506,-75.833,70.57,82,100,8.05,overcast clouds
469,Vodnyy,RU,63.5046,53.4095,42.31,72,3,5.99,clear sky
470,Ilulissat,GL,69.2167,-51.1,33.82,86,100,3.44,overcast clouds
471,Katangli,RU,51.7102,143.2326,61.68,57,19,10.78,few clouds
472,Maceio,BR,-9.6658,-35.7353,71.04,94,20,4.61,few clouds
473,Itirucu,BR,-13.5317,-40.1503,58.73,96,85,2.24,overcast clouds
474,Laguna,US,38.421,-121.4238,66.31,72,0,5.75,clear sky
475,Andilamena,MG,-17.0167,48.5833,60.76,90,96,11.83,overcast clouds
476,Buraydah,SA,26.326,43.975,79.25,15,20,8.46,few clouds
477,Valparaiso,CL,-33.0393,-71.6273,48.69,67,0,12.39,clear sky
478,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,73.65,87,22,5.48,few clouds
479,Sabang,ID,5.8933,95.3214,81.86,75,100,19.75,overcast clouds
480,Khasan,RU,42.4308,130.6434,65.95,71,45,18.66,scattered clouds
481,Charters Towers,AU,-20.1,146.2667,91.54,22,2,11.12,clear sky
482,Rocha,UY,-34.4833,-54.3333,43.39,90,88,4.41,overcast clouds
483,Port-Gentil,GA,-0.7193,8.7815,76.96,88,40,9.22,scattered clouds
484,Sarangani,PH,5.4033,125.4636,84.43,68,78,7.23,broken clouds
485,Mildura,AU,-34.2,142.15,64.08,80,92,8.46,overcast clouds
486,Nyrob,RU,60.733,56.7202,49.12,65,19,3.87,few clouds
487,Kahuta,PK,33.5913,73.3868,84.85,54,0,5.64,clear sky
488,Council Bluffs,US,41.2619,-95.8608,60.49,66,0,9.22,clear sky
489,Oksfjord,NO,70.2396,22.3479,51.98,94,100,6.91,overcast clouds
490,Neiafu,TO,-18.65,-173.9833,79.48,83,20,11.5,few clouds
491,Turukhansk,RU,65.8167,87.9833,38.59,96,100,15.35,overcast clouds
492,Mareeba,AU,-17.0,145.4333,81.48,54,68,10.38,broken clouds
493,Fredericksburg,US,38.3032,-77.4605,73.35,83,0,1.01,clear sky
494,Bokony,HU,47.7333,21.75,47.86,82,100,7.58,overcast clouds
495,Malanje,AO,-9.5402,16.341,66.87,82,98,3.78,overcast clouds
496,Ambon,ID,-3.6954,128.1814,87.94,66,40,6.91,scattered clouds
497,Kerouane,GN,9.2667,-9.0167,67.71,98,93,3.06,overcast clouds
498,Srednekolymsk,RU,67.45,153.6833,41.05,69,100,6.35,overcast clouds
499,Atagay,RU,55.1033,99.3875,49.17,85,100,7.38,overcast clouds
500,Muroto,JP,33.2833,134.15,75.45,89,97,27.04,overcast clouds
501,Ust-Nera,RU,64.5667,143.2,31.1,91,100,5.84,light snow
502,Paita,PE,-5.0892,-81.1144,61.7,87,32,11.74,scattered clouds
503,Erzin,TR,36.9559,36.2,73.27,74,58,5.08,broken clouds
504,Hanko,FI,59.8333,22.95,46.06,72,54,2.77,broken clouds
505,Huilong,CN,31.8111,121.655,76.14,64,82,6.69,broken clouds
506,San Rafael,AR,-34.6177,-68.3301,48.65,25,0,9.4,clear sky
507,Iracoubo,GF,5.4802,-53.2011,77.61,86,30,9.89,scattered clouds
508,Parry Sound,CA,45.3501,-80.033,60.85,67,14,14.94,few clouds
509,Mubende,UG,0.5606,31.39,67.62,84,87,0.34,overcast clouds
510,Warri,NG,5.5167,5.75,74.93,92,100,3.06,overcast clouds
511,Luena,AO,-11.7833,19.9167,69.78,56,63,3.36,broken clouds
512,Bodden Town,KY,19.2833,-81.25,81.93,81,13,5.86,few clouds
513,Akalgarh,IN,29.8167,75.8833,77.88,86,93,4.07,overcast clouds
514,Mangan,IN,27.5167,88.5333,82.87,73,71,6.13,broken clouds
515,Lazaro Cardenas,MX,17.9583,-102.2,76.3,86,99,3.04,overcast clouds
516,Lata,PT,40.1629,-8.3327,62.92,89,0,2.19,clear sky
517,Tautira,PF,-17.7333,-149.15,77.59,76,21,15.99,few clouds
518,Havelock,US,34.8791,-76.9013,78.94,88,0,3.29,clear sky
519,Uyuni,BO,-20.4597,-66.825,35.01,16,22,11.21,few clouds
520,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,64.85,85,89,9.64,overcast clouds
521,Barra Patuca,HN,15.8,-84.2833,78.35,84,67,2.77,broken clouds
522,Coffs Harbour,AU,-30.3,153.1333,63.14,94,100,19.57,light rain
523,Tarko-Sale,RU,64.9225,77.785,38.5,75,83,24.02,broken clouds
524,Jiayuguan,CN,39.8167,98.3,72.55,12,50,17.52,scattered clouds
525,Moron,AR,-34.6534,-58.6198,55.09,80,97,2.26,overcast clouds
526,Mehamn,NO,71.0357,27.8492,49.95,93,100,9.22,light intensity drizzle
527,Port Lincoln,AU,-34.7333,135.8667,62.76,61,77,4.45,broken clouds
528,Nawa,IN,27.0167,75.0,85.84,60,48,12.46,scattered clouds
529,Amapa,BR,1.0,-52.0,71.19,96,4,2.82,clear sky
530,Harper,LR,4.375,-7.7169,74.93,88,61,4.56,broken clouds
531,Koslan,RU,63.4564,48.8989,43.75,77,11,4.21,few clouds
532,Puteyets,RU,65.1716,57.091,41.16,74,34,12.06,scattered clouds
533,Hasaki,JP,35.7333,140.8333,73.29,82,98,19.13,overcast clouds
534,Kursavka,RU,44.4564,42.5093,60.31,89,100,5.3,overcast clouds
535,Saint George,US,37.1041,-113.5841,79.39,42,0,10.36,clear sky
536,Waingapu,ID,-9.6567,120.2641,89.13,57,7,17.54,clear sky
537,Lindi,TZ,-10.0,39.7167,78.84,61,87,3.62,overcast clouds
538,Balabac,PH,7.9868,117.0645,85.59,67,87,1.34,overcast clouds
539,Yulara,AU,-25.2406,130.9889,84.31,13,0,4.61,clear sky
540,Romanovo,RU,52.6182,81.2271,76.44,25,20,5.28,few clouds
541,Shellbrook,CA,53.2168,-106.4011,42.03,57,0,8.59,clear sky
542,Deputatskiy,RU,69.3,139.9,28.36,91,100,12.88,overcast clouds
543,Coihaique,CL,-45.5752,-72.0662,43.41,81,100,4.61,light rain
544,Tiznit,MA,29.5833,-9.5,66.69,63,0,1.48,clear sky
545,Dzhebariki-Khaya,RU,62.2167,135.8,36.25,59,100,5.35,overcast clouds
546,Whitecourt,CA,54.1502,-115.6855,44.91,58,1,2.62,clear sky
547,Manjacaze,MZ,-24.7117,33.8828,72.09,81,49,2.46,scattered clouds
548,Opuwo,NA,-18.0607,13.84,66.9,29,4,0.78,clear sky
549,Axim,GH,4.8699,-2.2405,74.34,92,97,3.85,light rain
550,Millville,US,39.4021,-75.0393,72.9,83,0,3.44,clear sky
551,Yerbogachen,RU,61.2767,108.0108,36.45,95,100,7.56,light rain
552,Marfino,RU,55.7028,37.3822,50.34,87,100,11.18,overcast clouds
553,Aasiaat,GL,68.7098,-52.8699,33.48,96,100,9.6,snow
554,Cabra,ES,37.4725,-4.4421,66.7,66,0,1.92,clear sky
555,Simbahan,PH,6.3032,120.5836,83.8,69,100,6.67,overcast clouds
556,Yarkovo,RU,57.4028,67.0786,63.3,51,99,7.61,overcast clouds
557,Yarmouth,US,41.7057,-70.2286,67.98,88,75,11.5,broken clouds
558,Hami,CN,42.8,93.45,85.51,8,0,4.54,clear sky
559,Ewa Beach,US,21.3156,-158.0072,80.55,63,0,8.05,clear sky
560,Petropavlovka,RU,50.6114,105.3196,55.31,29,58,6.02,broken clouds
561,Sioux Lookout,CA,50.1001,-91.917,42.87,81,100,9.22,overcast clouds
562,Garowe,SO,8.4054,48.4845,81.75,56,91,19.19,overcast clouds
563,Antofagasta,CL,-23.65,-70.4,56.48,62,16,6.29,few clouds
564,Cadillac,US,44.2519,-85.4012,52.79,87,100,9.22,overcast clouds
565,Mende,FR,44.6667,3.5,40.96,90,1,1.86,clear sky
566,Okato,NZ,-39.2,173.8833,57.9,100,79,14.58,broken clouds
567,Westerland,DE,54.9079,8.3033,46.42,100,30,8.05,scattered clouds
568,Eureka,US,40.8021,-124.1637,58.75,89,44,1.01,scattered clouds
569,Bastrop,US,32.7562,-91.8724,74.88,100,0,0.0,clear sky
570,Yumen,CN,40.2833,97.2,74.39,11,64,24.43,broken clouds
571,San Jose Del Palmar,CO,4.9742,-76.2283,60.44,97,96,1.07,overcast clouds
572,Cootamundra,AU,-34.65,148.0333,64.94,80,65,16.31,broken clouds
573,Karoi,ZW,-16.8099,29.6925,73.76,37,0,14.54,clear sky
574,Laje,BR,-10.1833,-40.9667,67.32,69,6,3.71,clear sky
575,Olga,RU,43.7444,135.2892,63.75,59,0,9.44,clear sky
576,Illela,NG,13.7292,5.2975,78.66,75,41,6.89,scattered clouds
577,Joao Pinheiro,BR,-17.7425,-46.1725,70.7,70,66,2.46,broken clouds
578,Goya,AR,-29.14,-59.2626,53.74,92,100,8.08,overcast clouds
579,Am Timan,TD,11.0297,20.2827,76.37,85,27,1.79,scattered clouds
580,Hirado,JP,33.3597,129.5531,74.23,63,33,7.18,scattered clouds
581,Muskegon,US,43.3,-86.1334,60.82,69,0,11.5,clear sky
582,Wanaka,NZ,-44.7,169.15,52.66,71,4,1.14,clear sky
583,Ambulu,ID,-8.345,113.6058,86.2,62,36,10.98,scattered clouds
584,Hirara,JP,24.8,125.2833,85.86,74,40,17.27,scattered clouds
585,Tornio,FI,65.8481,24.1466,42.82,85,69,5.5,broken clouds
586,Zaykovo,RU,57.5613,62.7568,61.34,57,99,6.11,overcast clouds
587,Rudbar,AF,30.15,62.6,89.44,12,0,10.98,clear sky
588,Bakaly,RU,55.1789,53.8028,72.37,28,98,8.63,overcast clouds
589,Florence,IT,43.7667,11.25,57.76,72,0,1.14,clear sky
590,Makakilo City,US,21.3469,-158.0858,79.12,63,0,8.05,clear sky
591,Nelson Bay,AU,-32.7167,152.15,64.99,86,100,11.01,light rain
592,Shimanovsk,RU,52.0,127.7,53.87,60,100,7.34,overcast clouds
593,Dukstas,LT,55.5333,26.3333,45.64,87,74,8.05,broken clouds
594,Xuddur,SO,4.1213,43.8894,81.55,56,29,16.89,scattered clouds
595,Yinchuan,CN,38.4681,106.2731,70.12,15,0,2.84,clear sky
596,Lugazi,UG,0.3772,32.9197,71.62,73,95,1.95,overcast clouds
597,Sibolga,ID,1.7427,98.7792,80.67,64,100,5.3,moderate rain
598,Slave Lake,CA,55.2834,-114.769,46.38,76,0,5.75,clear sky
599,Half Moon Bay,US,37.4636,-122.4286,63.79,86,75,12.66,broken clouds
600,Estelle,US,29.8458,-90.1067,82.99,78,20,0.0,few clouds
601,Badin,PK,24.656,68.8384,91.33,44,32,16.22,scattered clouds
602,Lincoln,US,40.8,-96.667,59.27,68,0,5.75,clear sky
603,Viking,CA,53.1001,-111.7684,44.73,42,2,14.09,clear sky
604,Saint-Pierre,RE,-21.3393,55.4781,76.68,65,0,19.57,clear sky
605,Kasese,UG,0.1833,30.0833,74.59,63,95,1.92,overcast clouds
606,Mount Darwin,ZW,-16.7725,31.5838,74.17,43,0,9.19,clear sky
607,Lugovoy,KZ,42.9472,72.7644,81.55,19,2,6.26,clear sky
608,Avera,US,33.194,-82.5271,69.31,63,0,2.55,clear sky
609,Zheleznodorozhnyy,RU,55.7503,38.0042,50.61,86,92,7.0,overcast clouds
610,Allende,MX,25.2833,-100.0167,71.96,72,15,3.8,few clouds
611,Port Augusta,AU,-32.5,137.7667,69.12,49,93,10.0,overcast clouds
612,Mahanoro,MG,-19.9,48.8,70.18,84,89,2.51,light rain
613,Havre-Saint-Pierre,CA,50.2334,-63.5986,53.96,100,100,9.22,mist
614,Tupik,RU,54.4253,119.9327,51.75,57,35,2.42,scattered clouds
615,Masterton,NZ,-40.9597,175.6575,55.89,98,100,6.76,overcast clouds
616,Vostok,RU,46.4856,135.8833,64.49,36,81,4.79,broken clouds
617,Hofn,IS,64.2539,-15.2082,50.13,76,96,4.76,overcast clouds
618,Manihari,IN,25.35,87.6333,91.27,59,48,8.46,scattered clouds
619,Loa Janan,ID,-0.583,117.095,90.39,55,99,2.37,overcast clouds
620,Vesyegonsk,RU,58.664,37.2604,47.88,80,100,7.9,light rain
621,Zabol,AF,32.25,67.25,76.14,13,0,10.2,clear sky
622,Natchez,US,31.5604,-91.4032,74.64,97,0,5.75,clear sky
623,Amuntai,ID,-2.4177,115.2494,93.27,46,33,2.64,scattered clouds
624,Santiago Del Estero,AR,-27.7951,-64.2615,47.16,80,11,5.61,few clouds
625,Lagunas,PE,-5.2269,-75.6753,76.19,70,12,2.39,few clouds
626,Chik,RU,54.9928,82.4311,74.95,35,0,6.71,clear sky
627,Manoel Urbano,BR,-8.8389,-69.2597,76.57,66,72,3.09,broken clouds
628,Walvis Bay,NA,-22.9575,14.5053,57.09,82,0,8.05,clear sky
629,Sobolevo,RU,54.4299,31.8996,47.57,97,100,8.14,overcast clouds
630,Innisfail,AU,-17.5333,146.0333,80.51,66,59,8.5,broken clouds
631,Sisimiut,GL,66.9395,-53.6735,39.2,97,100,15.97,moderate rain
632,Lima,PE,-12.0432,-77.0282,59.9,84,100,5.75,overcast clouds
633,Kununurra,AU,-15.7667,128.7333,100.38,30,40,4.61,scattered clouds
634,Fukue,JP,32.6881,128.8419,77.36,65,20,4.61,few clouds
635,Talaya,RU,61.3833,152.75,32.29,90,99,6.11,light snow
636,Glen Carbon,US,38.7484,-89.9832,71.22,66,75,8.99,broken clouds
637,Cockburn Town,TC,21.4612,-71.1419,81.93,81,100,14.0,overcast clouds
638,Muzhi,RU,65.3667,64.6667,43.0,61,80,25.61,broken clouds
639,Oparino,RU,59.8518,48.2783,48.36,76,78,7.45,broken clouds
640,Lisakovsk,KZ,52.5369,62.4936,73.98,16,14,2.1,few clouds
641,Neuquen,AR,-38.9516,-68.0591,42.69,75,0,4.61,clear sky
642,Sambava,MG,-14.2667,50.1667,71.98,91,96,15.52,moderate rain
643,Lithakia,GR,37.7167,20.8333,58.37,49,60,13.02,broken clouds
644,Treinta Y Tres,UY,-33.2333,-54.3833,47.14,88,100,6.22,moderate rain
645,Navahrudak,BY,53.6,25.8333,44.22,93,100,7.92,overcast clouds
646,Qaqortoq,GL,60.7167,-46.0333,43.61,69,94,5.37,overcast clouds
647,Peniche,PT,39.3558,-9.3811,68.29,94,0,2.8,clear sky
648,Twin Falls,US,42.3505,-114.6445,53.94,67,0,12.66,clear sky
649,Amahai,ID,-3.3333,128.9167,81.37,75,98,2.15,light rain
650,Black River,JM,18.0264,-77.8487,78.15,85,92,3.02,overcast clouds
651,Yuanping,CN,38.7153,112.7575,67.14,26,1,20.94,clear sky
652,Aksu,CN,41.1231,80.2644,83.64,17,99,12.24,overcast clouds
653,Tiarei,PF,-17.5333,-149.3333,80.01,75,10,18.75,clear sky
654,Kirakira,SB,-10.4544,161.9205,77.9,86,100,4.88,light rain
655,Ust-Ilimsk,RU,58.0006,102.6619,38.37,95,100,12.95,light rain
656,Kerrville,US,30.0474,-99.1403,75.81,70,0,3.44,clear sky
657,Springdale,US,36.1867,-94.1288,75.11,75,0,10.36,clear sky
658,Pop,UZ,40.8736,71.1089,81.09,17,1,1.59,clear sky
659,Korla,CN,41.7597,86.1469,83.14,13,86,4.12,overcast clouds
660,Imbituba,BR,-28.24,-48.6703,66.85,94,100,7.49,overcast clouds
661,Anloga,GH,5.7947,0.8973,76.03,88,100,11.14,moderate rain
662,Porbandar,IN,21.6422,69.6093,85.98,66,40,10.36,scattered clouds
663,Telimele,GN,10.9167,-13.3333,69.31,99,100,7.78,heavy intensity rain
664,Mount Isa,AU,-20.7333,139.5,87.57,16,97,9.22,overcast clouds
665,Luganville,VU,-15.5333,167.1667,79.43,80,59,7.7,broken clouds
666,College,US,64.8569,-147.8028,41.58,91,100,3.44,light rain
667,Towada,JP,40.6127,141.2067,73.08,73,100,12.97,overcast clouds
668,Rudna,CZ,50.035,14.2344,46.06,94,40,5.01,scattered clouds
